,,Relaxed/Lambda Match Statistics
,Precission,0.6736111111111112
,Recall,0.8660714285714286
,F1,0.7578125
,
,Relaxed/Lambda Matches (True Positives)
Man Id,Dist. Geometric,Man Interval,Auto Interval,Dist. Edit,Man Text,Auto Text,Man Features,Auto Features
67,0.0,"741, 743","741, 743",0,'m,'m,main,main
74,0.0,"788, 789","788, 789",0,I,I,participant-role,participant-role
78,0.0,"811, 816","811, 816",0,think,think,main,main
66,0.0,"740, 741","740, 741",0,I,I,participant-role,participant-role
50,124.32618388738553,"459, 472","468, 596",115,a little full,"full and then decided that I couldn't work on my paper anymore until tomorrow, that today was already a flop because I was full.",participant-role,participant-role
73,56.0,"779, 783","779, 839",56,full,full and I do nothing because I think I'm already a failure.,participant-role,participant-role
68,89.0,"744, 750","744, 839",89,hungry,"hungry and I work too much, or I'm full and I do nothing because I think I'm already a failure.",participant-role,participant-role
,
,Manual mismatching all parsed (False Negative)
15,"145, 151",binged,main
32,"302, 306",Know,main
26,"307, 318",what I mean,participant-role
27,"307, 318",what I mean,configuration
47,"405, 439",I can't be productive if I am full,participant-role
89,"442, 472",Like today I was a little full,configuration
51,"482, 489",decided,main
101,"740, 750",I'm hungry,configuration
102,"755, 770",I work too much,configuration
70,"757, 761",work,main
103,"775, 783",I'm full,configuration
72,"777, 778",m,main
75,"790, 792",do,main
80,"841, 850",So stupid,configuration
117,"841, 850",So stupid,participant-role
,
,Parsed mismatching all manual (False Positives)
43,"43, 53",in a while,participant-role
16,"16, 18",Hi,main
16,"16, 23",Hi Guys,participant-role
16,"16, 23",Hi Guys,configuration
19,"19, 23",Guys,participant-role
134,"134, 137",n't,main
186,"186, 211",stressed out over school.,configuration
186,"186, 194",stressed,main
246,"246, 251",to be,main
240,"240, 245",going,main
277,"277, 285",n't want,main
292,"292, 300",fat too.,participant-role
286,"286, 300",to be fat too.,configuration
286,"286, 291",to be,main
258,"258, 261",", I",participant-role
286,"286, 300",to be fat too.,participant-role
236,"236, 237",I,participant-role
372,"372, 378",to me.,participant-role
344,"344, 352",at times,participant-role
432,"432, 434",am,main
442,"442, 452",Like today,participant-role
632,"632, 674",to skip working on my paper this afternoon,configuration
632,"632, 639",to skip,main
640,"640, 647",working,main
660,"660, 674",this afternoon,participant-role
648,"648, 659",on my paper,participant-role
640,"640, 674",working on my paper this afternoon,participant-role
762,"762, 770",too much,participant-role
877,"877, 879",me,participant-role
869,"869, 879",letting me,configuration
880,"880, 884",rant,main
856,"856, 879",", thanks for letting me",participant-role
869,"869, 876",letting,main
865,"865, 879",for letting me,participant-role
852,"852, 885","Well, thanks for letting me rant.",configuration
891,"891, 905",care everyone.,participant-role
886,"886, 905",Take care everyone.,configuration
886,"886, 890",Take,main
258,"258, 300",", I sure as hell don't want to be fat too.",configuration
270,"270, 274",hell,participant-role
246,"246, 258",to be stupid,participant-role
233,"233, 300","if I'm going to be stupid, I sure as hell don't want to be fat too.",configuration
252,"252, 258",stupid,participant-role
246,"246, 258",to be stupid,configuration
490,"490, 596","that I couldn't work on my paper anymore until tomorrow, that today was already a flop because I was full.",participant-role
545,"545, 596",", that today was already a flop because I was full.",participant-role
640,"640, 674",working on my paper this afternoon,configuration
