,,Relaxed/Lambda Match Statistics
,Precission,0.7297297297297297
,Recall,0.9473684210526315
,F1,0.8244274809160306
,
,Relaxed/Lambda Matches (True Positives)
Man Id,Dist. Geometric,Man Interval,Auto Interval,Dist. Edit,Man Text,Auto Text,Man Features,Auto Features
113,28.0178514522438,"594, 601","566, 602",29,join us,"If you're ever in the area, join us!",configuration,configuration
52,0.0,"581, 592","581, 592",0,in the area,in the area,participant-role,participant-role
51,1.0,"573, 575","572, 575",1,re,'re,main,main
50,0.0,"569, 572","569, 572",0,you,you,participant-role,participant-role
115,0.0,"632, 634","632, 634",0,is,is,main,main
117,1.0,"628, 699","628, 700",1,who is an absolute genius on the subject of males with eating disorders,who is an absolute genius on the subject of males with eating disorders.,configuration,configuration
116,1.0,"635, 699","635, 700",1,an absolute genius on the subject of males with eating disorders,an absolute genius on the subject of males with eating disorders.,participant-role,participant-role
68,1.0,"603, 699","603, 700",1,It's head by Dr Anderson who is an absolute genius on the subject of males with eating disorders,It's head by Dr Anderson who is an absolute genius on the subject of males with eating disorders.,configuration,configuration
56,8.06225774829855,"616, 699","608, 700",9,Dr Anderson who is an absolute genius on the subject of males with eating disorders,head by Dr Anderson who is an absolute genius on the subject of males with eating disorders.,participant-role,participant-role
114,0.0,"628, 631","628, 631",0,who,who,participant-role,participant-role
53,0.0,"603, 605","603, 605",0,It,It,participant-role,participant-role
57,0.0,"701, 703","701, 703",0,He,He,participant-role,participant-role
59,0.0,"708, 715","708, 715",0,telling,telling,main,main
118,0.0,"746, 750","746, 750",0,that,that,participant-role,participant-role
119,0.0,"751, 759","751, 759",0,involves,involves,main,main
61,1.0,"719, 796","719, 797",1,about a surgical procedure that involves putting a wrap ring around the valve,about a surgical procedure that involves putting a wrap ring around the valve.,participant-role,participant-role
120,1.0,"760, 796","760, 797",1,putting a wrap ring around the valve,putting a wrap ring around the valve.,participant-role,participant-role
121,1.0,"746, 796","746, 797",1,that involves putting a wrap ring around the valve,that involves putting a wrap ring around the valve.,configuration,configuration
60,0.0,"716, 718","716, 718",0,me,me,participant-role,participant-role
69,1.0,"701, 796","701, 797",1,He was telling me about a surgical procedure that involves putting a wrap ring around the valve,He was telling me about a surgical procedure that involves putting a wrap ring around the valve.,configuration,configuration
95,1.0,"798, 841","798, 842",1,It's called the Laparoscopic Nissen surgery,It's called the Laparoscopic Nissen surgery.,configuration,configuration
65,1.0,"810, 841","810, 842",1,the Laparoscopic Nissen surgery,the Laparoscopic Nissen surgery.,participant-role,participant-role
62,0.0,"798, 800","798, 800",0,It,It,participant-role,participant-role
64,0.0,"803, 809","803, 809",0,called,called,main,main
71,3.1622776601683795,"870, 897","867, 898",4,impossible to bring up food,it impossible to bring up food.,participant-role,participant-role
100,3.0,"862, 866","859, 866",3,make,to make,main,main
66,0.0,"843, 847","843, 847",0,That,That,participant-role,participant-role
122,1.0,"843, 897","843, 898",1,That's supposed to make it impossible to bring up food,That's supposed to make it impossible to bring up food.,configuration,configuration
70,0.0,"867, 869","867, 869",0,it,it,participant-role,participant-role
73,0.0,"904, 907","904, 907",0,you,you,participant-role,participant-role
96,1.0,"899, 924","899, 925",1,Have you ever heard of it,Have you ever heard of it?,configuration,configuration
75,3.1622776601683795,"922, 924","919, 925",4,it,of it?,participant-role,participant-role
74,3.0,"913, 921","913, 918",3,heard of,heard,main,main
98,3.1622776601683795,"967, 1001","964, 1002",4,I can't conquer it through therapy,if I can't conquer it through therapy.,configuration,configuration
82,4.0,"975, 982","971, 982",4,conquer,n't conquer,main,main
80,0.0,"967, 968","967, 968",0,I,I,participant-role,participant-role
83,0.0,"983, 985","983, 985",0,it,it,participant-role,participant-role
79,0.0,"948, 963","948, 963",0,the last resort,the last resort,participant-role,participant-role
78,0.0,"945, 947","945, 947",0,be,be,main,main
76,0.0,"926, 930","926, 930",0,This,This,participant-role,participant-role
97,39.0,"926, 963","926, 1002",39,This will probably be the last resort,This will probably be the last resort if I can't conquer it through therapy.,configuration,configuration
84,2.0,"1009, 1010","1007, 1010",2,I,", I",participant-role,participant-role
86,5.0,"1027, 1035","1027, 1030",5,get back,get,main,main
99,27.018512172212592,"1009, 1043","1036, 1044",28,I should probably get back to work,to work.,configuration,configuration
87,1.0,"1036, 1043","1036, 1044",1,to work,to work.,participant-role,participant-role
12,24.186773244895647,"96, 100","93, 124",27,hope,me hope that I can do the same.,participant-role,participant-role
108,46.0,"489, 505","489, 551",46,eating disorders,"eating disorders, which is at the University of Iowa Hospital.",participant-role,participant-role
,
,Manual mismatching all parsed (False Negative)
4,"51, 58",so glad,main
8,"78, 82",well,participant-role
91,"125, 162",I actually met with a therapist today,configuration
19,"145, 156",a therapist,participant-role
26,"219, 223",well,participant-role
55,"608, 612",head,main
,
,Parsed mismatching all manual (False Positives)
42,"42, 46",you!,participant-role
34,"34, 46",to meet you!,configuration
34,"34, 46",to meet you!,participant-role
34,"34, 41",to meet,main
48,"48, 50",'m,main
51,"51, 58",so glad,participant-role
96,"96, 100",hope,main
251,"251, 253",me,participant-role
231,"231, 236",going,main
244,"244, 250",to get,main
244,"244, 276",to get me into the program ASAP.,configuration
254,"254, 276",into the program ASAP.,participant-role
383,"383, 406",without any hesitation.,participant-role
485,"485, 488",had,main
450,"450, 454",open,participant-role
468,"468, 551","who have or have had eating disorders, which is at the University of Iowa Hospital.",configuration
605,"605, 607",'s,main
760,"760, 767",putting,main
780,"780, 797",around the valve.,participant-role
768,"768, 779",a wrap ring,participant-role
870,"870, 880",impossible,main
881,"881, 889",to bring,main
867,"867, 898",it impossible to bring up food.,configuration
881,"881, 898",to bring up food.,participant-role
881,"881, 898",to bring up food.,configuration
850,"850, 858",supposed,main
893,"893, 898",food.,participant-role
986,"986, 1002",through therapy.,participant-role
1036,"1036, 1043",to work,main
1045,"1045, 1049",Take,main
1045,"1045, 1055",Take care!,configuration
1050,"1050, 1055",care!,participant-role
93,"93, 124",me hope that I can do the same.,configuration
101,"101, 124",that I can do the same.,participant-role
237,"237, 276",to try to get me into the program ASAP.,participant-role
237,"237, 276",to try to get me into the program ASAP.,configuration
477,"477, 551","or have had eating disorders, which is at the University of Iowa Hospital.",configuration
760,"760, 797",putting a wrap ring around the valve.,configuration
859,"859, 898",to make it impossible to bring up food.,configuration
859,"859, 898",to make it impossible to bring up food.,participant-role
