,,Relaxed/Lambda Match Statistics
,Precission,0.7138461538461538
,Recall,0.9469387755102041
,F1,0.8140350877192982
,
,Relaxed/Lambda Matches (True Positives)
Man Id,Dist. Geometric,Man Interval,Auto Interval,Dist. Edit,Man Text,Auto Text,Man Features,Auto Features
242,6.082762530298219,"1786, 1821","1780, 1822",7,I try to work out what I'm gonna do,while I try to work out what I'm gonna do.,configuration,configuration
239,43.104524124504614,"1725, 1779","1722, 1822",46,I'm not seeing him at all for the next couple of weeks,So I'm not seeing him at all for the next couple of weeks while I try to work out what I'm gonna do.,configuration,configuration
236,0.0,"1788, 1791","1788, 1791",0,try,try,main,main
233,4.0,"1733, 1739","1729, 1739",4,seeing,not seeing,main,main
235,0.0,"1786, 1787","1786, 1787",0,I,I,participant-role,participant-role
238,0.0,"1809, 1810","1809, 1810",0,I,I,participant-role,participant-role
243,5.0990195135927845,"1809, 1821","1804, 1822",6,I'm gonna do,what I'm gonna do.,configuration,configuration
127,1.0,"1792, 1821","1792, 1822",1,to work out what I'm gonna do,to work out what I'm gonna do.,participant-role,participant-role
234,0.0,"1740, 1743","1740, 1743",0,him,him,participant-role,participant-role
241,3.0,"1819, 1821","1816, 1821",3,do,na do,main,main
171,0.0,"1830, 1894","1830, 1894",0,what I've written above makes him sound rather hard and uncaring,what I've written above makes him sound rather hard and uncaring,participant-role,participant-role
201,0.0,"1830, 1894","1830, 1894",0,what I've written above makes him sound rather hard and uncaring,what I've written above makes him sound rather hard and uncaring,configuration,configuration
175,0.0,"1860, 1894","1860, 1894",0,him sound rather hard and uncaring,him sound rather hard and uncaring,participant-role,participant-role
258,1.0,"1935, 1936","1934, 1936",1,s,'s,main,main
260,23.0,"1931, 1968","1931, 1945",23,"who's faithful, generous and reliable",who's faithful,configuration,configuration
257,0.0,"1931, 1934","1931, 1934",0,who,who,participant-role,participant-role
254,1.0,"1913, 1914","1912, 1914",1,s,'s,main,main
259,22.02271554554524,"1937, 1968","1915, 1969",23,"faithful, generous and reliable","a very nice guy who's faithful, generous and reliable.",participant-role,participant-role
153,0.0,"1823, 1824","1823, 1824",0,I,I,participant-role,participant-role
155,0.0,"1825, 1829","1825, 1829",0,know,know,main,main
252,2.0,"1910, 1912","1908, 1912",2,he,", he",participant-role,participant-role
250,0.0,"1854, 1859","1854, 1859",0,makes,makes,main,main
173,17.72004514666935,"1830, 1853","1835, 1836",22,what I've written above,I,participant-role,participant-role
172,5.0,"1823, 1894","1823, 1899",5,I know what I've written above makes him sound rather hard and uncaring,"I know what I've written above makes him sound rather hard and uncaring, but",configuration,configuration
261,0.0,"1970, 1972","1970, 1972",0,He,He,participant-role,participant-role
265,1.0,"1970, 1993","1970, 1994",1,He just doesn't love me,He just doesn't love me.,configuration,configuration
263,4.0,"1986, 1990","1982, 1990",4,love,n't love,main,main
264,1.0,"1991, 1993","1991, 1994",1,me,me.,participant-role,participant-role
267,0.0,"2002, 2007","2002, 2007",0,makes,makes,main,main
266,0.0,"1999, 2001","1999, 2001",0,it,it,participant-role,participant-role
268,1.0,"2008, 2089","2008, 2090",1,me feel like I'm second best compared to the women he's been out with in the past,me feel like I'm second best compared to the women he's been out with in the past.,participant-role,participant-role
277,9.0,"2064, 2077","2064, 2068",9,been out with,been,main,main
271,32.2490309931942,"1999, 2058","1995, 2090",36,it makes me feel like I'm second best compared to the women,And it makes me feel like I'm second best compared to the women he's been out with in the past.,configuration,configuration
275,0.0,"2059, 2061","2059, 2061",0,he,he,participant-role,participant-role
272,0.0,"2021, 2022","2021, 2022",0,I,I,participant-role,participant-role
280,10.04987562112089,"2049, 2089","2059, 2090",11,the women he's been out with in the past,he's been out with in the past.,configuration,configuration
274,5.0,"2025, 2036","2025, 2031",5,second best,second,participant-role,participant-role
273,1.0,"2023, 2024","2022, 2024",1,m,'m,main,main
284,1.0,"2091, 2134","2091, 2135",1,Any sincere replies are greatly appreciated,Any sincere replies are greatly appreciated.,configuration,configuration
281,0.0,"2091, 2110","2091, 2110",0,Any sincere replies,Any sincere replies,participant-role,participant-role
82,85.14693182963201,"716, 737","711, 822",90,"no, he didn't love me","that no, he didn't love me, and that if I wanted someone to love me that I had better go and find someone else.",participant-role,participant-role
108,85.47514258543241,"720, 737","711, 822",94,he didn't love me,"that no, he didn't love me, and that if I wanted someone to love me that I had better go and find someone else.",configuration,configuration
145,43.18564576337837,"1144, 1172","1140, 1215",47,do I hang around in the hope,"So, do I hang around in the hope that in time, he might return my feelings,",configuration,configuration
256,40.26164427839479,"1910, 1930","1900, 1969",49,he's a very nice guy,"actually, he's a very nice guy who's faithful, generous and reliable.",configuration,configuration
270,54.230987451824994,"2021, 2036","2016, 2090",59,I'm second best,like I'm second best compared to the women he's been out with in the past.,configuration,configuration
,
,Manual mismatching all parsed (False Negative)
27,"241, 248",married,participant-role
65,"586, 597","""of course""",participant-role
136,"1082, 1090",apparent,participant-role
168,"1350, 1353",are,main
100,"1377, 1395",his lagging behind,configuration
77,"1377, 1380",his,participant-role
99,"1381, 1395",lagging behind,main
187,"1499, 1505",unsure,main
197,"1542, 1545",you,participant-role
255,"1915, 1930",a very nice guy,participant-role
213,"2049, 2058",the women,participant-role
282,"2111, 2114",are,main
283,"2115, 2134",greatly appreciated,participant-role
,
,Parsed mismatching all manual (False Positives)
25,"25, 27",Hi,main
25,"25, 31",Hi all,participant-role
25,"25, 31",Hi all,configuration
28,"28, 31",all,participant-role
147,"147, 156",in a band,participant-role
166,"166, 177",at weekends,participant-role
210,"210, 212",me,participant-role
205,"205, 230","than me, I'm 30, he's 52.",configuration
316,"316, 318",7.,participant-role
311,"311, 315",aged,main
254,"254, 288",; the last time for about 13 years,configuration
254,"254, 288",; the last time for about 13 years,participant-role
406,"406, 411",to do,main
447,"447, 457",by the way,participant-role
398,"398, 405",nothing,participant-role
406,"406, 457","to do with the break-up of the marriage, by the way",participant-role
563,"563, 568",loved,main
519,"519, 597","if when he was with his wife he told her he loved her and he said, ""of course""",configuration
522,"522, 526",when,participant-role
503,"503, 597","and I asked him if when he was with his wife he told her he loved her and he said, ""of course""",configuration
768,"768, 775",to love,main
865,"865, 872",in love,participant-role
905,"905, 916",for example,participant-role
1065,"1065, 1074",", though,",participant-role
1091,"1091, 1115",after a couple of months,participant-role
1228,"1228, 1237",my losses,participant-role
1178,"1178, 1185",in time,participant-role
1161,"1161, 1172",in the hope,participant-role
1173,"1173, 1214","that in time, he might return my feelings",participant-role
1312,"1312, 1345",at this stage in the relationship,participant-role
1293,"1293, 1299",to say,main
1279,"1279, 1288",to expect,main
1289,"1289, 1345",him to say he loves me at this stage in the relationship,participant-role
1279,"1279, 1345",to expect him to say he loves me at this stage in the relationship,participant-role
1546,"1546, 1591",supposed to wait for the man to say it first?,configuration
1555,"1555, 1591",to wait for the man to say it first?,configuration
1575,"1575, 1591",to say it first?,configuration
1546,"1546, 1554",supposed,main
1575,"1575, 1581",to say,main
1506,"1506, 1509",how,participant-role
1495,"1495, 1498",was,main
1582,"1582, 1584",it,participant-role
1499,"1499, 1505",unsure,participant-role
1403,"1403, 1413",the record,participant-role
1432,"1432, 1439",telling,main
1483,"1483, 1489",didn't,main
1535,"1535, 1541",aren't,main
1455,"1455, 1475",since about February,participant-role
1677,"1677, 1691",at the moment.,participant-role
1633,"1633, 1638",being,main
1615,"1615, 1646",and that he likes being with me,configuration
1813,"1813, 1816",gon,main
1792,"1792, 1799",to work,main
1751,"1751, 1779",for the next couple of weeks,participant-role
1816,"1816, 1822",na do.,participant-role
1792,"1792, 1822",to work out what I'm gonna do.,configuration
1870,"1870, 1894",rather hard and uncaring,participant-role
1860,"1860, 1863",him,participant-role
1864,"1864, 1869",sound,main
1840,"1840, 1847",written,main
2011,"2011, 2015",feel,main
2078,"2078, 2090",in the past.,participant-role
2008,"2008, 2010",me,participant-role
2123,"2123, 2134",appreciated,main
205,"205, 230","than me, I'm 30, he's 52.",participant-role
406,"406, 457","to do with the break-up of the marriage, by the way",configuration
379,"379, 461","on Sundays ( I was nothing to do with the break-up of the marriage, by the way ) .",participant-role
768,"768, 822",to love me that I had better go and find someone else.,participant-role
776,"776, 778",me,participant-role
768,"768, 822",to love me that I had better go and find someone else.,configuration
779,"779, 822",that I had better go and find someone else.,participant-role
779,"779, 822",that I had better go and find someone else.,configuration
899,"899, 1004","that, for example, he was with his ex-wife for about two years before he had any strong feelings for her.",participant-role
1005,"1005, 1065",The two times in my life that I have been in love previously,participant-role
1116,"1116, 1139",that this was the case.,participant-role
1289,"1289, 1345",him to say he loves me at this stage in the relationship,configuration
1300,"1300, 1345",he loves me at this stage in the relationship,participant-role
1555,"1555, 1591",to wait for the man to say it first?,participant-role
1397,"1397, 1525","( For the record, I have felt like telling him I love him since about February, but I didn't as I was unsure how he would react,",configuration
1427,"1427, 1489","like telling him I love him since about February, but I didn't",participant-role
1639,"1639, 1646",with me,participant-role
1594,"1594, 1647","He says he likes me, and that he likes being with me,",configuration
1804,"1804, 1808",what,participant-role
1816,"1816, 1822",na do.,configuration
1804,"1804, 1822",what I'm gonna do.,participant-role
1860,"1860, 1894",him sound rather hard and uncaring,configuration
1937,"1937, 1945",faithful,participant-role
1848,"1848, 1894",above makes him sound rather hard and uncaring,participant-role
1830,"1830, 1834",what,participant-role
1854,"1854, 1894",makes him sound rather hard and uncaring,configuration
2069,"2069, 2090",out with in the past.,participant-role
699,"699, 822","and he said that no, he didn't love me, and that if I wanted someone to love me that I had better go and find someone else.",configuration
2008,"2008, 2090",me feel like I'm second best compared to the women he's been out with in the past.,configuration
